match,minute,crossing_team,crosser,cross_x,cross_y,cross_end_x,cross_end_y,body_part,wide_channel,clearing_team,clearing_player,clr_start_x,clr_start_y,landing_x,landing_y,pred_landing_x,pred_landing_y,actual_distance,predicted_distance,gap
2026-05-31_Guayaquil City FC - CSD Independiente del Valle,46,CSD Independiente del Valle,A. Rodríguez,72.8,17.0,85.4,54.6,right_foot,left,Guayaquil City FC,Y. Rodríguez,12.7,46.1,49.0,56.0,24.894855448646915,48.9115753020834,37.62578902827155,12.514769478207686,25.11101955006386
2026-05-15_Libertad Fútbol Club - CD Cuenca,93,Libertad Fútbol Club,H. Batalla,72.9,14.0,87.0,37.1,right_foot,left,CD Cuenca,P. Boolsen,9.8,47.5,17.9,11.1,21.941167439725664,46.84551683939923,37.29034727647357,12.158794965249006,25.13155231122456
2026-04-17_CS Emelec - Guayaquil City FC,8,CS Emelec,I. Guerrico,84.3,91.3,92.6,48.7,left_foot,right,Guayaquil City FC,P. Mancilla,9.0,56.3,33.4,28.2,20.71538450294383,58.00476440703921,37.21518507276297,11.838769181605166,25.376415891157805
2026-04-27_SD Aucas - Delfín SC,33,Delfín SC,J. Valverde,86.1,91.4,92.0,40.3,left_foot,right,SD Aucas,J. Ontaneda,10.6,46.0,24.1,8.0,22.81319238302494,37.405683799453875,40.326790102858425,14.933999435507824,25.392790667350603
2026-02-21_Barcelona SC - CD Técnico Universitario,68,Barcelona SC,J. Gómez,73.0,17.0,92.2,51.9,right_foot,left,CD Técnico Universitario,J. Anaya,8.1,43.5,24.0,9.8,19.465484785495946,40.10420645086068,37.26258176777342,11.861941588024958,25.40064017974846
2026-04-04_CD Universidad Católica del Ecuador - Guayaquil City FC,18,CD Universidad Católica del Ecuador,E. Mejía,84.9,79.7,89.9,59.7,left_foot,right,Guayaquil City FC,J. Quiñónez,11.9,59.7,24.5,23.6,23.98891703934665,63.89248997639242,38.2357162872621,12.795268163909524,25.440448123352574
2026-04-12_CD Técnico Universitario - CD Universidad Católica del Ecuador,13,CD Universidad Católica del Ecuador,G. Anangonó,74.5,2.5,88.6,42.5,right_foot,left,CD Técnico Universitario,J. Anaya,10.3,61.0,19.6,100.0,21.434387967739852,70.44376077957858,40.09351568520775,14.599973050593507,25.493542634614244
2026-04-17_Leones FC - SD Aucas,26,Leones FC,A. Aguas,86.6,6.8,90.1,49.1,right_foot,left,SD Aucas,L. Gustavino,11.4,47.0,27.3,11.5,24.66946438117742,48.580722891502155,38.898071931652346,13.363284395052556,25.53478753659979
2026-05-16_CD Universidad Católica del Ecuador - Delfín SC,54,CD Universidad Católica del Ecuador,G. Anangonó,69.1,6.4,86.8,51.9,right_foot,left,Delfín SC,A. Bedoya,15.0,53.6,45.3,30.1,27.590604234546387,55.86844604273038,38.34501271351986,12.793324917305764,25.551687796214093
2026-07-05_CSD Macará - Liga Deportiva Universitaria de Quito,13,CSD Macará,D. Bolaños,85.5,14.1,91.9,61.4,right_foot,left,Liga Deportiva Universitaria de Quito,G. Allala,11.0,44.4,0.0,76.7,19.513992128139755,43.756506859999575,34.121693979050924,8.538275316435593,25.58341866261533
2026-03-22_CD Técnico Universitario - CSD Independiente del Valle,41,CD Técnico Universitario,E. Mesa,86.9,5.8,92.2,42.1,right_foot,left,CSD Independiente del Valle,M. Carabajal,2.7,55.2,22.1,92.3,18.359321510836963,59.620849747395525,41.86609606829851,16.271393998942077,25.594702069356433
2026-04-12_CD Técnico Universitario - CD Universidad Católica del Ecuador,50,CD Técnico Universitario,L. Estupiñán,87.4,88.8,87.7,80.8,right_foot,right,CD Universidad Católica del Ecuador,L. Cangá,12.9,34.2,48.9,23.6,24.031904833903788,29.96184851338042,37.52812278811718,11.911390903443069,25.61673188467411
2026-05-23_Mushuc Runa SC - Guayaquil City FC,23,Mushuc Runa SC,C. Orejuela,92.1,14.2,93.1,53.4,right_foot,left,Guayaquil City FC,Y. Rodríguez,9.5,48.4,22.1,12.5,21.839056724910673,48.75740370680011,38.0469446867945,12.344231781289501,25.702712905504995
2026-05-08_Orense SC - Leones FC,49,Leones FC,A. Aguas,82.3,10.9,93.8,56.9,left_foot,left,Orense SC,M. Quiñonez,7.4,48.2,31.5,74.8,17.485315126624165,48.11316642837096,35.89387134316944,10.085688933953696,25.80818240921574
2026-03-08_SD Aucas - CD Cuenca,81,SD Aucas,A. Sosa,76.1,89.7,87.0,63.8,left_foot,right,CD Cuenca,É. Vega,14.7,37.6,17.9,0.0,26.249549650244195,34.99333705928753,37.73592452822642,11.840050203016014,25.895874325210407
2026-03-21_Liga Deportiva Universitaria de Quito - Manta FC,46,Liga Deportiva Universitaria de Quito,D. de la Cruz,77.0,6.7,88.4,45.7,right_foot,left,Manta FC,M. Ortíz,13.1,61.2,15.4,100.0,23.328058346544,68.69116737399553,38.86811032195931,12.67796380202765,26.19014651993166
2026-04-25_CS Emelec - Liga Deportiva Universitaria de Quito,87,Liga Deportiva Universitaria de Quito,L. Quiñónez,84.6,92.7,88.3,57.9,left_foot,right,CS Emelec,E. Segura,15.1,45.5,16.4,7.1,27.240413108369022,44.06993993709533,38.421998906876254,12.224348744426973,26.197650162449282
2026-05-09_SD Aucas - CD Universidad Católica del Ecuador,51,SD Aucas,P. Guzmán,88.1,10.7,93.1,40.3,left_foot,left,CD Universidad Católica del Ecuador,M. Alonso,7.3,50.3,0.0,16.4,15.27845795306181,53.15844433288892,34.677081768799404,8.47505134574417,26.202030423055234
2026-05-10_Manta FC - CSD Macará,32,CSD Macará,L. Ayala,63.8,87.9,80.9,45.6,left_foot,right,Manta FC,O. Moscarelli,17.6,55.4,46.1,30.7,28.760302993952653,57.104438460112306,37.7139231584305,11.289706523251104,26.42421663517939
2026-03-23_SD Aucas - Orense SC,72,Orense SC,B. Viñán,74.8,88.6,87.6,54.3,left_foot,right,SD Aucas,J. Ontaneda,13.6,54.3,37.7,19.4,27.590604234546387,46.59903958608871,42.41249815797226,15.970028119710248,26.44247003826201
2026-07-03_CSD Independiente del Valle - Manta FC,12,CSD Independiente del Valle,L. Loor,95.7,82.6,94.7,50.7,left_foot,right,Manta FC,O. Moscarelli,7.7,50.6,7.7,88.9,17.99815959363834,56.31193985492738,38.300000000000004,11.776177135316589,26.523822864683417
2026-04-22_Liga Deportiva Universitaria de Quito - SD Aucas,29,Liga Deportiva Universitaria de Quito,G. Villamíl,99.0,26.4,94.7,49.7,right_foot,left,SD Aucas,L. Gustavino,6.4,47.6,6.3,84.8,16.960919919753316,49.060923522853464,37.20013440835933,10.661488033622181,26.53864637473715
2026-04-03_Liga Deportiva Universitaria de Quito - Barcelona SC,32,Liga Deportiva Universitaria de Quito,R. Redes,94.7,13.1,92.4,28.2,right_foot,left,Barcelona SC,L. Sosa,5.0,63.0,7.3,100.0,12.991751807713625,69.61124865164766,37.07141756124251,10.371919093880695,26.699498467361817
2026-03-18_CSD Macará - Delfín SC,67,CSD Macará,J. Mohor,86.0,89.0,90.8,44.6,left_foot,right,Delfín SC,M. Burdisso,10.7,53.1,16.9,13.4,23.612155672793087,54.77722182710199,40.1812145162388,13.020631212646721,27.160583303592084
2026-04-22_Liga Deportiva Universitaria de Quito - SD Aucas,75,SD Aucas,A. Preciado,96.9,10.9,95.9,50.6,right_foot,left,Liga Deportiva Universitaria de Quito,K. Minda,3.2,61.5,36.6,43.4,13.347676275465775,65.11823289253805,37.98907737758315,10.773436919400194,27.215640458182957
2026-04-04_CSD Independiente del Valle - Orense SC,25,CSD Independiente del Valle,M. Perelló,73.4,3.2,88.6,51.3,right_foot,left,Orense SC,S. Callegari,7.8,60.2,18.5,100.0,19.252302965190747,67.95336322689855,41.21322603242798,13.830035594124093,27.38319043830389
2026-05-30_CD Cuenca - Delfín SC,48,CD Cuenca,Y. Erique,90.7,91.8,92.6,62.6,left_foot,right,Delfín SC,E. Rubio,12.4,40.6,16.6,0.0,23.328058346544,33.395921834350965,40.81666326391711,13.088972512854138,27.72769075106297
2026-02-23_Libertad Fútbol Club - Manta FC,23,Libertad Fútbol Club,E. Patta,81.3,5.6,88.9,59.9,right_foot,left,Manta FC,M. Ortíz,11.1,40.1,13.4,0.0,22.752956085795038,36.11331908012446,40.16590594023743,12.316046861487955,27.849859078749475
2026-03-14_CSD Independiente del Valle - SD Aucas,66,CSD Independiente del Valle,E. Pata,75.9,93.9,88.5,50.0,right_foot,right,SD Aucas,J. Ontaneda,10.8,54.2,36.0,19.4,23.059623374306906,46.44297861428228,42.96603309592358,14.507575471398875,28.458457624524705
2026-04-17_Leones FC - SD Aucas,11,SD Aucas,A. Zova,91.9,19.2,94.2,48.1,right_foot,left,Leones FC,N. Monserrat,7.4,54.8,8.2,16.1,17.285253624881673,52.86867342250495,38.708267850680166,10.072152777692313,28.636115072987852
2026-07-07_SD Aucas - Guayaquil City FC,88,Guayaquil City FC,J. Ordóñez,79.4,93.2,89.2,58.7,other,right,SD Aucas,S. Morales,10.6,46.9,26.4,8.8,23.059623374306906,48.45167881278956,41.24621194728068,12.555872003474512,28.690339943806165
2026-03-14_CSD Independiente del Valle - SD Aucas,97,CSD Independiente del Valle,A. Rodríguez,68.9,94.7,86.4,51.5,right_foot,right,SD Aucas,J. Ontaneda,10.1,49.1,30.3,8.0,22.238245454093455,37.13875846510245,45.79574216016157,17.041370301709275,28.7543718584523
2026-03-23_Guayaquil City FC - Leones FC,65,Guayaquil City FC,J. Ayoví,80.5,8.0,87.2,46.3,right_foot,left,Leones FC,S. Portocarrero,8.2,56.4,32.4,23.3,19.720616978814192,59.11296593508673,41.003048667141805,11.83574246667622,29.167306200465585
2026-03-08_CD Universidad Católica del Ecuador - Leones FC,30,Leones FC,M. de la Cruz,86.8,89.6,89.0,36.6,left_foot,right,CD Universidad Católica del Ecuador,Eric Valencia,10.8,56.6,18.8,96.9,21.6895201610581,60.70783093015727,41.08637243661212,11.638553358938022,29.4478190776741
2026-04-22_Liga Deportiva Universitaria de Quito - SD Aucas,82,Liga Deportiva Universitaria de Quito,Y. Quiñónez,69.8,88.7,86.2,56.3,left_foot,right,SD Aucas,J. Ontaneda,12.6,43.3,9.9,0.0,23.695594234407828,35.08971968811095,43.38409846937008,13.802931363098825,29.581167106271256
2026-04-22_Leones FC - Manta FC,59,Manta FC,J. Blanco,86.6,93.2,89.3,65.8,left_foot,right,Leones FC,R. Arroyo,9.0,36.6,34.1,0.0,20.147176151830084,26.97383574360569,44.379837764462366,14.728291633825451,29.651546130636916
2026-03-21_Delfín SC - Libertad Fútbol Club,8,Libertad Fútbol Club,S. Bueno,77.6,23.1,87.3,47.8,left_foot,left,Delfín SC,A. Bedoya,13.3,51.4,14.3,93.1,25.176895116038725,52.47570206832491,41.71198868430993,11.925509319822906,29.786479364487022
2026-03-23_SD Aucas - Orense SC,42,Orense SC,V. Burgoa,99.2,89.1,97.0,51.5,left_foot,right,SD Aucas,J. Ontaneda,1.6,45.0,5.0,0.0,12.755591464773902,34.550002036968436,45.12826165497625,15.285603630746813,29.842658024229436
2026-05-17_Leones FC - Mushuc Runa SC,60,Mushuc Runa SC,K. Peralta,83.3,12.5,86.7,51.0,other,left,Leones FC,R. Arroyo,10.1,45.5,13.3,0.0,21.065775084273856,34.663792174053754,45.612388667992384,15.416602195230308,30.195786472762077
2026-07-03_CSD Independiente del Valle - Manta FC,63,CSD Independiente del Valle,A. Rodríguez,83.3,15.2,89.3,47.0,right_foot,left,Manta FC,B. Ramírez,8.7,54.6,28.0,92.3,20.620142911415176,56.67545004830121,42.353040032564365,12.099475192402146,30.25356484016222
2026-07-03_CSD Independiente del Valle - Manta FC,4,CSD Independiente del Valle,E. Pata,90.9,90.5,90.2,54.0,left_foot,right,Manta FC,M. Ortíz,7.7,43.0,13.5,0.0,19.252302965190747,37.132826017332995,43.38939962709786,12.95682964086661,30.43256998623125
2026-05-03_CSD Macará - Orense SC,47,CSD Macará,J. Mohor,81.2,94.6,83.5,86.9,left_foot,right,Orense SC,Ó. Quiñónez,11.5,45.5,24.2,4.4,23.56265400799187,42.752517707367076,43.01743832447488,12.371591678715145,30.645846645759736
2026-03-08_CD Universidad Católica del Ecuador - Leones FC,79,Leones FC,R. Arroyo,89.0,6.0,89.9,40.3,right_foot,left,CD Universidad Católica del Ecuador,J. Chancellor,11.4,56.6,7.6,100.0,23.695594234407828,60.47348091420837,43.56604182158393,12.891295201411669,30.67474662017226
2026-03-19_SD Aucas - CD Técnico Universitario,31,SD Aucas,M. Vera,94.3,6.9,90.3,43.3,right_foot,left,CD Técnico Universitario,J. Anaya,9.4,57.4,9.2,100.0,20.31593203315861,62.02701382512155,42.600469480981076,11.856088271027854,30.74438120995322
2026-03-15_CS Emelec - Orense SC,75,CS Emelec,R. Caicedo,92.9,14.9,92.6,64.9,right_foot,left,Orense SC,P. Velasco,6.3,46.1,19.4,86.3,17.20735091103528,46.44973313458945,42.28061021319347,10.912956389626595,31.367653823566876
2026-03-21_Delfín SC - Libertad Fútbol Club,44,Delfín SC,L. Castro,89.7,90.6,92.1,42.1,left_foot,right,Libertad Fútbol Club,J. Bravo,11.8,57.5,20.8,100.0,23.328058346544,60.77095154283752,43.44249072049161,11.983123684453648,31.459367036037964
2026-06-01_CD Técnico Universitario - Barcelona SC,41,Barcelona SC,J. Perlaza,66.4,79.7,94.1,47.8,left_foot,right,CD Técnico Universitario,R. Chila,10.1,26.5,32.5,62.9,20.419514037137752,22.930898136942563,42.740145062926494,10.919288350051168,31.820856712875326
2026-04-26_Guayaquil City FC - CD Técnico Universitario,94,CD Técnico Universitario,A. Castillo,75.4,82.3,90.0,49.9,left_foot,right,Guayaquil City FC,E. Cabezas,10.6,42.7,19.7,0.0,22.114287202556074,40.293111093772396,43.65890516263549,11.763159609130028,31.895745553505463
2026-03-19_SD Aucas - CD Técnico Universitario,69,SD Aucas,L. Gustavino,77.8,4.8,85.7,37.7,right_foot,left,CD Técnico Universitario,J. Anaya,8.4,61.5,33.4,100.0,19.465484785495946,69.87276968439431,45.90479277809671,13.876174751204118,32.028618026892595
2026-04-26_CSD Macará - Libertad Fútbol Club,55,CSD Macará,L. Espinoza,83.1,12.3,85.7,54.2,right_foot,left,Libertad Fútbol Club,E. Patta,13.9,43.3,24.8,86.9,26.50094778632858,42.40974571474968,44.941851319232505,12.63235677956357,32.30949453966893
2026-03-19_CS Emelec - CSD Independiente del Valle,88,CSD Independiente del Valle,E. Pata,77.6,18.6,91.4,54.6,right_foot,left,CS Emelec,F. León,9.5,45.7,10.8,0.0,22.08752222633517,44.31517218731011,45.718486414141054,12.663469661561217,33.05501675257984
2026-03-19_CS Emelec - CSD Independiente del Valle,47,CS Emelec,M. Bolaños,91.3,89.5,94.8,42.3,right_foot,right,CSD Independiente del Valle,G. Cortéz,7.2,56.0,3.8,100.0,16.55801917524995,61.90597556436139,44.13116812412742,11.065851537553701,33.065316586573715
2026-03-08_CD Universidad Católica del Ecuador - Leones FC,64,CD Universidad Católica del Ecuador,M. Alonso,75.8,4.5,88.9,42.5,right_foot,left,Leones FC,B. Kreiman,9.0,56.9,21.1,100.0,18.547954737788768,62.477781669930806,44.76628195416725,11.057806655584058,33.70847529858319
2026-02-22_CSD Independiente del Valle - Guayaquil City FC,30,CSD Independiente del Valle,E. Pata,84.5,85.0,93.2,50.5,right_foot,right,Guayaquil City FC,J. Quiñónez,9.2,45.4,16.0,0.0,20.9499801643917,42.78467434675311,45.90642656535139,12.037523089744406,33.868903475606984
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,81,Orense SC,S. Vasquez,86.8,86.9,90.5,55.0,right_foot,right,Liga Deportiva Universitaria de Quito,G. Allala,9.4,44.2,11.6,86.0,17.320355721845324,43.42102457208146,41.857854698968985,7.9585700648966355,33.89928463407235
2026-05-03_Delfín SC - Mushuc Runa SC,44,Delfín SC,K. Ushiña,76.1,10.0,87.5,58.1,right_foot,left,Mushuc Runa SC,K. Peralta,10.5,45.1,9.2,0.0,21.125931174050283,42.59645673556065,45.11873225169342,10.916874195142732,34.20185805655069
2026-05-23_Mushuc Runa SC - Guayaquil City FC,100,Mushuc Runa SC,T. Minda,76.1,7.5,87.8,35.5,right_foot,left,Guayaquil City FC,A. Naula,9.8,55.7,15.6,100.0,18.38426827705696,60.64902810534299,44.678070683501986,9.908710362098656,34.769360321403326
2026-04-26_CSD Macará - Libertad Fútbol Club,87,Libertad Fútbol Club,G. Cortéz,79.5,93.2,89.2,55.2,right_foot,right,CSD Macará,G. Blanc,8.7,46.0,36.5,84.8,21.433942095102307,46.785584454225116,47.731331429156675,12.75815128520346,34.973180143953215
2026-07-06_CD Universidad Católica del Ecuador - Mushuc Runa SC,21,Mushuc Runa SC,T. Minda,92.9,91.4,92.0,53.8,left_foot,right,CD Universidad Católica del Ecuador,J. Chancellor,6.8,44.0,2.1,88.5,16.0336239683791,41.703670845783456,44.74751389742228,9.514879882264928,35.23263401515735
2026-05-24_Delfín SC - Barcelona SC,9,Barcelona SC,T. Martínez,70.7,14.3,85.6,51.2,left_foot,left,Delfín SC,A. Bedoya,10.2,39.4,16.9,86.8,21.6895201610581,34.21887857016872,47.87118130984444,12.603693617428878,35.26748769241556
2026-04-18_Mushuc Runa SC - CD Técnico Universitario,24,Mushuc Runa SC,R. Ibarra,75.2,14.9,87.7,53.0,right_foot,left,CD Técnico Universitario,E. Mesa,14.5,42.1,0.0,87.5,26.35114571113133,40.326755424153475,47.65931178689008,11.983073520271653,35.67623826661843
2026-05-15_Liga Deportiva Universitaria de Quito - CD Técnico Universitario,90,Liga Deportiva Universitaria de Quito,L. Quiñónez,83.4,88.0,90.9,47.3,left_foot,right,CD Técnico Universitario,Y. Arce,5.6,48.8,4.5,96.2,17.056237222410104,49.32323275563572,47.412761995057835,11.468179620702884,35.94458237435495
2026-05-31_Guayaquil City FC - CSD Independiente del Valle,11,CSD Independiente del Valle,A. Rodríguez,77.7,14.6,88.4,57.2,right_foot,left,Guayaquil City FC,Y. Rodríguez,10.1,44.5,0.0,91.5,21.633983435387602,43.075443573156534,48.07296537556218,11.6216235914375,36.45134178412468
2026-03-13_CD Cuenca - Leones FC,76,CD Cuenca,L. Mancinelli,78.2,8.2,89.1,62.3,right_foot,left,Leones FC,J. Morán,9.1,44.9,28.8,0.0,21.086106652955728,42.01461596612965,49.03162244919089,12.328511415371423,36.70311103381947
2026-02-28_Leones FC - Libertad Fútbol Club,7,Libertad Fútbol Club,H. Batalla,85.7,81.4,87.1,57.8,right_foot,right,Leones FC,J. Morán,12.1,36.6,5.9,85.3,23.545792159210578,35.60033099073292,49.09307486805038,11.489364485468087,37.60371038258229
2026-04-22_Barcelona SC - Mushuc Runa SC,34,Barcelona SC,H. Villalba,79.1,16.1,90.0,40.1,left_foot,left,Mushuc Runa SC,B. Negro,6.8,57.3,20.1,100.0,13.134469066539461,60.40975857925714,44.72337196589721,7.056634947069934,37.66673701882728
2026-05-02_Liga Deportiva Universitaria de Quito - Guayaquil City FC,22,Liga Deportiva Universitaria de Quito,J. Quintero,68.5,15.5,90.6,47.3,other,left,Guayaquil City FC,Y. Rodríguez,9.3,50.1,5.9,100.0,20.54168336771839,54.2735043315276,50.01569753587367,11.991396221679771,38.0243013141939
2026-03-14_Liga Deportiva Universitaria de Quito - CD Universidad Católica del Ecuador,84,CD Universidad Católica del Ecuador,Á. Rodríguez,89.0,84.8,89.1,50.2,right_foot,right,Liga Deportiva Universitaria de Quito,K. Minda,11.4,48.5,15.2,100.0,24.785250682625634,49.22195065140786,51.640003872966545,13.404706210126285,38.23529766284026
2026-04-19_CSD Macará - Barcelona SC,79,Barcelona SC,J. Perlaza,88.2,92.4,89.4,43.6,other,right,CSD Macará,M. Medranda,9.3,61.1,28.4,13.8,20.85151099150786,64.46951529162756,51.0107831737565,12.03291483753786,38.97786833621864
2026-05-01_CD Universidad Católica del Ecuador - CSD Independiente del Valle,95,CSD Independiente del Valle,R. Briones,77.9,8.4,90.3,45.2,right_foot,left,CD Universidad Católica del Ecuador,F. Martínez,8.8,52.5,9.1,0.0,22.002771573725855,53.30784533615955,52.50085713586017,13.22746352537546,39.27339361048471
2026-03-08_SD Aucas - CD Cuenca,38,SD Aucas,R. Quiñónez,76.4,78.4,86.1,46.4,left_foot,right,CD Cuenca,É. Vega,13.5,50.3,20.6,0.0,24.456203584836686,53.01247958081253,50.79862202855506,11.286981105181013,39.511640923374046
2026-03-17_Leones FC - Liga Deportiva Universitaria de Quito,36,Liga Deportiva Universitaria de Quito,L. Segovia,86.0,93.2,84.0,50.3,left_foot,right,Leones FC,E. Griffa,15.2,50.7,32.6,0.0,27.474817933098173,53.07096218876971,53.60270515561692,12.501704563429907,41.101000592187006
2026-03-01_Liga Deportiva Universitaria de Quito - CSD Macará,20,Liga Deportiva Universitaria de Quito,J. Quintero,77.9,20.1,87.6,51.6,right_foot,left,CSD Macará,J. Marrufo,8.1,46.1,14.4,100.0,21.06206399664374,46.36155400356648,54.26693284128006,12.964702601674654,41.30223023960541
2026-04-18_Mushuc Runa SC - CD Técnico Universitario,89,Mushuc Runa SC,R. Carrillo,75.2,80.3,91.3,44.0,right_foot,right,CD Técnico Universitario,Y. Arce,7.7,56.7,14.3,0.0,20.35253957802084,60.681122124466455,57.08283454769919,13.264090287060776,43.81874426063842
2026-03-15_Mushuc Runa SC - CSD Macará,4,CSD Macará,M. Viera,91.2,10.3,94.9,60.3,right_foot,left,Mushuc Runa SC,J. Flor,4.7,54.6,5.0,0.0,12.904763641940006,49.283522322642064,54.60082416960389,9.776660028555042,44.82416414104885
2026-03-01_Mushuc Runa SC - CD Universidad Católica del Ecuador,27,CD Universidad Católica del Ecuador,G. Anangonó,81.2,7.3,89.6,44.0,right_foot,left,Mushuc Runa SC,B. Negro,10.9,54.6,12.6,0.0,20.50403653071403,55.27032846424643,54.62645879058975,9.627401411246366,44.999057379343384
2026-03-01_CD Cuenca - Barcelona SC,30,Barcelona SC,B. Castillo,68.4,7.0,80.8,46.2,right_foot,left,CD Cuenca,E. Guevara,17.1,50.7,48.0,100.0,29.433918951563186,53.20069719200499,58.18333094624267,12.584873584976176,45.5984573612665
