match,team,opponent_team,player,period,minute,second,x,y,end_x,end_y,length,angle,body_part,phase,pull_back,outcome,shot_created,goal_created,cleared,pred_cross_completion,pred_cross_chance_creation,pred_cross_goal_contribution,pred_cross_defended,pred_cross_delivery_value,pred_cross_outcome_multiclass,oof_cross_completion,oof_cross_chance_creation,oof_cross_goal_contribution,oof_cross_defended,oof_cross_delivery_value,oof_cross_outcome_multiclass,is_headed_clearance,clr_start_x,clr_start_y,clr_landing_x,clr_landing_y,pred_clr_landing_x,pred_clr_landing_y,clr_landing_error,clr_distance_gained,wide_channel
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,J. Sornoza,2,72,34,83.6,6.4,92.0,40.9,25.1,1.21,right_foot,regular,0,0,0,0,1,0.38133597,0.40521842,0.012256604,0.72949886,0.046235025,incomplete,0.40933957695961,0.4104321002960205,0.008226806297898293,0.7155937552452087,0.04533522203564644,incomplete,1,7.8,67.2,17.3,63.3,20.204369534826665,73.11741485224238,10.23801722873421,9.5,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,72,42,76.5,83.6,97.7,36.3,39.1,5.32,right_foot,regular,0,1,0,0,0,0.75376225,0.055431414,0.0033711449,0.114920326,0.010175337,complete_no_shot,0.6214141249656677,0.06408001482486725,0.0012248619459569454,0.1317974179983139,0.006950662471354008,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,J. Sornoza,2,74,47,78.1,7.2,93.7,53.8,35.7,1.09,right_foot,regular,0,0,0,0,1,0.3527005,0.47322598,0.01737253,0.48249882,0.06361857,incomplete,0.501499354839325,0.6728646755218506,0.0069114891812205315,0.36463502049446106,0.18717768788337708,incomplete,1,6.8,45.2,0.0,61.7,16.80469646025781,42.06120579839266,25.8472447431924,-6.8,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,J. Sornoza,2,75,31,76.6,14.6,96.4,50.3,32.0,0.86,right_foot,regular,0,0,0,0,0,0.15674189,0.1023508,0.06355408,0.06108521,0.04063024,incomplete,0.11759523302316666,0.2185419350862503,0.06386926025152206,0.12496121227741241,0.007819056510925293,incomplete,0,,,,,,,,,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,76,33,93.9,87.7,88.9,63.6,17.2,4.4,left_foot,regular,0,0,0,0,0,0.4975545,0.33411336,0.00804073,0.6118755,0.016566485,incomplete,0.47559013962745667,0.4234814941883087,0.000356501986971125,0.6267415881156921,0.004648292437195778,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,J. Caicedo,2,77,40,92.0,96.5,87.7,0.0,66.9,4.64,left_foot,regular,0,0,0,0,0,0.11753397,0.02893667,0.002138375,0.011770696,0.019081023,incomplete,0.14577753841876984,0.043363265693187714,0.0005100677954033017,0.0022288858890533447,0.03363768756389618,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,M. Carabajal,2,82,21,99.0,12.3,93.7,34.0,15.8,1.93,right_foot,regular,0,0,0,0,1,0.19934812,0.096135415,0.00017278627,0.6924124,-0.00025015257,incomplete,0.282435804605484,0.031953319907188416,0.0001995444908970967,0.6933861970901489,-0.0075188628397881985,incomplete,0,,,,,,,,,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,82,44,73.1,88.9,86.3,50.7,29.4,5.2,right_foot,regular,0,0,0,0,1,0.43369272,0.36928153,0.001233365,0.75834626,0.015936745,incomplete,0.2586161494255066,0.2721332907676697,0.0010687607573345304,0.7538082003593445,0.028608551248908043,incomplete,1,10.9,42.5,26.3,32.2,23.201735783562775,37.132074320719894,5.824482660284942,15.4,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,83,40,86.5,91.8,94.6,47.2,31.5,4.99,right_foot,regular,0,0,0,0,0,0.26434737,0.21081862,0.14246309,0.28848043,0.07351878,incomplete,0.36605364084243774,0.4045003652572632,0.0991613119840622,0.2516503930091858,0.057616639882326126,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,D. Guagua,2,84,3,97.7,10.9,95.4,48.9,26.0,1.66,right_foot,regular,0,0,0,0,0,0.14692014,0.102527186,0.010790444,0.30360663,0.0054384386,incomplete,0.14432410895824432,0.11186239868402481,0.005793848540633917,0.47678062319755554,-0.008106102235615253,incomplete,0,,,,,,,,,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,87,25,77.2,80.1,84.9,54.4,19.3,5.15,right_foot,regular,0,1,1,0,0,0.5677472,0.4710285,0.00022644839,0.6973901,0.034292072,incomplete,0.4364490211009979,0.18326310813426971,0.0006049068178981543,0.7570257782936096,0.004527733661234379,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,D. Guagua,2,89,41,89.0,3.9,92.2,75.6,48.9,1.5,right_foot,regular,0,1,1,0,0,0.90982854,0.79269505,0.000984415,0.051993538,0.011057983,shot_no_goal,0.7496598958969116,0.15208065509796143,0.0012700670631602407,0.04274741932749748,0.019228752702474594,incomplete,0,,,,,,,,,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,93,11,74.6,84.0,98.3,25.4,47.0,5.27,right_foot,regular,0,1,0,0,0,0.8779659,0.018875258,0.0014221667,0.07559805,-0.0017927818,complete_no_shot,0.7725347280502319,0.014284826815128326,0.0013880665646865964,0.14119218289852142,-0.0036505579482764006,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,D. Guagua,2,95,0,92.9,8.0,90.1,78.1,47.8,1.63,right_foot,regular,0,1,0,0,0,0.88058317,0.26415893,0.0005674146,0.0510171,0.024503954,complete_no_shot,0.7899230122566223,0.30882930755615234,0.0005059046088717878,0.09551043063402176,0.03617684915661812,incomplete,0,,,,,,,,,left
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,96,46,70.8,78.1,94.7,38.5,36.8,5.46,right_foot,regular,0,0,0,0,0,0.605746,0.25847095,0.004155768,0.14352216,0.01488256,incomplete,0.7005031704902649,0.36447733640670776,0.005679139401763678,0.11222777515649796,0.049034543335437775,incomplete,0,,,,,,,,,right
2026-04-19_CSD Independiente del Valle - Liga Deportiva Universitaria de Quito,CSD Independiente del Valle,Liga Deportiva Universitaria de Quito,E. Pata,2,97,18,85.7,81.1,88.6,40.0,28.1,4.82,right_foot,regular,0,0,0,0,1,0.5049507,0.4923518,0.0070752697,0.65738946,0.036458638,incomplete,0.6023502349853516,0.5279679298400879,0.0012351684272289276,0.6387770771980286,0.042046014219522476,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Miranda,1,8,3,90.1,86.0,94.2,53.6,22.4,4.91,other,regular,0,0,0,0,1,0.46116439,0.5411072,0.03902816,0.5838407,0.15004109,incomplete,0.39145126938819885,0.5770044326782227,0.05524855852127075,0.5387590527534485,0.22061237692832947,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,J. Estacio,1,8,57,71.4,20.7,90.1,45.8,26.0,0.72,other,regular,0,0,0,0,1,0.49934754,0.4637038,0.17443316,0.50014114,0.052443042,incomplete,0.5025129914283752,0.45212236046791077,0.24043649435043335,0.24959388375282288,0.1149108037352562,incomplete,1,10.7,51.0,31.9,65.7,22.996767633231443,52.966960051693405,15.536983391310134,21.2,left
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,M. Céliz,1,10,24,90.4,8.9,86.8,56.0,32.3,1.69,other,regular,0,1,0,0,0,0.74154174,0.5252977,0.00406311,0.38508612,0.07113554,incomplete,0.6108942627906799,0.6321171522140503,0.006248704623430967,0.4241200089454651,0.07465709000825882,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Ayala,1,12,9,94.4,86.8,94.6,79.1,5.2,4.75,other,regular,0,0,0,0,0,0.0032877938,0.017565474,0.00049582793,0.6277171,0.02794417,incomplete,0.0038868722040206194,0.02061673253774643,0.000705437851138413,0.7975568175315857,0.016450831666588783,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,J. Estacio,1,14,40,85.6,8.0,100.0,59.1,38.4,1.13,other,regular,0,0,0,0,0,0.033727527,0.01661385,0.010800379,0.012281238,0.020928977,incomplete,0.0621795691549778,0.02692759409546852,0.002775458386167884,0.010191184468567371,0.048623207956552505,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,J. Estacio,1,20,42,88.0,3.5,100.0,53.6,36.7,1.19,other,regular,0,0,0,0,0,0.0029494015,0.005369488,0.003159788,0.01608956,0.021438345,incomplete,0.011255954392254353,0.00675569660961628,0.0038562940899282694,0.018902277573943138,0.0932127982378006,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Miranda,1,23,29,92.8,94.4,92.6,90.5,2.7,4.63,other,regular,0,0,0,0,1,0.0045937523,0.009203316,0.000933048,0.87679446,0.0041640727,incomplete,0.002924762200564146,0.004108793567866087,0.0008517035748809576,0.861609160900116,0.004382982384413481,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Viera,1,25,59,73.1,15.0,86.5,100.0,59.8,1.33,other,regular,0,0,0,0,0,0.06642288,0.026487911,0.004274383,0.011711446,0.005915705,incomplete,0.08537799119949341,0.061683714389801025,0.003934738226234913,0.010481719858944416,0.012024062685668468,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,J. Perlaza,1,26,55,80.3,87.1,93.9,48.4,29.9,5.21,other,regular,0,1,1,1,0,0.5718815,0.7125156,0.970109,0.44349745,0.30700785,goal,0.26425352692604065,0.4954514801502228,0.36865782737731934,0.42477160692214966,0.26313334703445435,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Viera,1,29,44,78.5,15.2,97.3,76.3,46.0,1.13,other,regular,0,0,0,0,0,0.7309212,0.05661541,0.03736601,0.20361769,0.008027319,incomplete,0.8297556638717651,0.0205546785145998,0.03541222959756851,0.18153399229049683,-0.007602626923471689,complete_no_shot,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,J. Estacio,1,31,21,91.7,8.0,91.7,8.2,0.1,1.57,other,regular,0,0,0,0,1,0.0042431843,0.059797693,0.00012806068,0.83862716,0.00037179768,incomplete,0.003520109923556447,0.0536164790391922,0.0004242087306920439,0.7554431557655334,0.006557866465300322,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,T. Martínez,1,38,25,78.4,71.2,100.0,35.2,33.8,5.47,other,regular,0,0,0,0,0,0.01911809,0.04057568,0.0012338021,0.011499609,0.018931862,incomplete,0.018124636262655258,0.025570768862962723,0.0013543203240260482,0.02058938704431057,0.03172698989510536,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,M. Céliz,1,41,44,91.6,8.2,100.0,59.9,36.5,1.3,other,regular,0,0,0,0,0,0.054363236,0.019916056,0.0046206713,0.014044591,0.0036367804,incomplete,0.0791882574558258,0.025694744661450386,0.0026022407691925764,0.01338538434356451,0.009294318966567516,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,G. Blanc,1,45,14,71.6,4.6,87.7,38.5,28.6,0.94,other,regular,0,0,0,0,0,0.38336766,0.25004795,0.0028848548,0.6451463,0.033291567,incomplete,0.42949607968330383,0.1707931011915207,0.002940246369689703,0.7370589375495911,0.02870875783264637,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,G. Blanc,1,45,43,79.7,14.7,100.0,60.9,38.9,0.94,other,regular,0,0,0,0,0,0.044350766,0.038761754,0.04727885,0.0051256153,0.02483069,incomplete,0.07277145236730576,0.022191040217876434,0.03687348589301109,0.011010631918907166,0.0047181942500174046,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Ayala,2,45,42,82.9,90.5,84.9,61.8,19.6,4.82,other,regular,0,1,0,0,0,0.60385936,0.08152525,0.0010601919,0.66885036,0.012627919,incomplete,0.5381883382797241,0.023440970107913017,0.0015142845222726464,0.7786639928817749,0.0075361826457083225,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Miranda,2,47,35,90.5,75.6,95.8,0.0,52.4,4.82,other,regular,0,0,0,0,0,0.087515466,0.09470965,0.0026361132,0.010148584,0.035674103,incomplete,0.10445529222488403,0.1444467306137085,0.0003944921481888741,0.01489165984094143,0.04203246906399727,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Viera,2,54,14,86.8,10.9,93.4,80.5,47.8,1.43,other,regular,0,0,0,0,1,0.7733327,0.17810857,0.003675321,0.3082275,0.0026234465,incomplete,0.928635835647583,0.07580330967903137,0.0013336113188415766,0.03941391408443451,0.014920800924301147,complete_no_shot,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Miranda,2,54,42,95.7,84.0,96.4,48.5,24.2,4.74,other,regular,0,0,0,0,1,0.35198152,0.44159624,0.33975494,0.2696158,0.18154386,incomplete,0.39369285106658936,0.5932492613792419,0.03351467847824097,0.1882234811782837,0.33338573575019836,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Espinoza,2,58,44,87.2,6.1,100.0,82.1,53.6,1.3,other,regular,0,0,0,0,0,0.034150485,0.00618104,0.00207494,0.0066899634,-0.0009804305,incomplete,0.06654167175292969,0.009112207219004631,0.001797837670892477,0.004757558926939964,-0.010365155525505543,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,J. Perlaza,2,61,28,83.3,83.6,87.9,33.7,34.3,4.85,other,regular,0,0,0,0,0,0.54405665,0.21812958,0.0015875379,0.17085738,0.016933953,incomplete,0.6191283464431763,0.16464745998382568,0.00075844197999686,0.1784842163324356,0.0033944370225071907,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Ayala,2,64,22,74.6,75.3,94.8,51.2,26.8,5.63,other,regular,0,0,0,0,0,0.09984102,0.1422513,0.013806611,0.17062682,0.036191184,incomplete,0.07873265445232391,0.22516752779483795,0.007197211496531963,0.16121622920036316,0.21235787868499756,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Espinoza,2,67,13,92.0,5.2,91.3,12.9,5.3,1.71,other,regular,0,0,0,0,1,0.0064519774,0.01984302,8.167362e-05,0.60952246,-0.00078108296,incomplete,0.006110962014645338,0.008674276061356068,8.779628842603415e-05,0.5644921660423279,0.004077966324985027,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,F. Posse,2,69,16,83.4,20.3,89.4,74.8,37.6,1.4,other,regular,0,0,0,0,0,0.54356813,0.10987075,0.0025912172,0.15453313,0.002168602,incomplete,0.6686052680015564,0.08439748734235764,0.001461892039515078,0.1586608588695526,0.002217591740190983,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Ayala,2,69,29,77.8,94.2,90.7,55.8,29.4,5.19,other,regular,0,0,0,0,1,0.31927222,0.33694875,0.016764617,0.7178061,0.03612055,incomplete,0.3191319406032562,0.21269327402114868,0.0037958906032145023,0.7061079740524292,0.0946950614452362,incomplete,1,7.6,51.2,33.8,36.1,20.99758724930529,53.42502651657366,21.54201281308529,26.199999999999996,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,M. Viera,2,72,51,75.2,19.5,100.0,63.0,40.3,0.82,other,regular,0,0,0,0,0,0.021127371,0.03871997,0.0026633423,0.004878498,0.027335763,incomplete,0.04716208204627037,0.031929925084114075,0.0017416725168004632,0.006463180761784315,0.04348749667406082,incomplete,0,,,,,,,,,left
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,L. Ayala,2,74,24,75.6,90.5,89.6,45.7,33.8,5.16,other,regular,0,0,0,0,0,0.41402072,0.43256935,0.02158289,0.5511199,0.03667334,incomplete,0.4303237497806549,0.5623816251754761,0.023707300424575806,0.6987683176994324,0.076704241335392,incomplete,0,,,,,,,,,right
2026-04-19_CSD Macará - Barcelona SC,Barcelona SC,CSD Macará,J. Perlaza,2,79,0,88.2,92.4,89.4,43.6,33.2,4.75,other,regular,0,0,0,0,1,0.60732555,0.49579385,0.023177922,0.49821657,0.020690745,incomplete,0.5096889138221741,0.32280877232551575,0.014838450588285923,0.4344192445278168,0.023363398388028145,incomplete,1,9.3,61.1,28.4,13.8,21.130870542094385,66.64095988668227,53.33860970087012,19.099999999999998,right
2026-04-19_CSD Macará - Barcelona SC,CSD Macará,Barcelona SC,F. Paz,2,90,7,78.5,11.9,95.6,100.0,63.8,1.29,other,regular,0,0,0,0,0,0.11926934,0.032150567,0.005037789,0.013933195,0.013283499,incomplete,0.1393982172012329,0.0345841720700264,0.0018716948106884956,0.020557846873998642,0.017800286412239075,incomplete,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,CD Cuenca,Manta FC,S. Morocho,1,8,12,86.9,83.6,87.2,81.2,1.7,4.9,right_foot,regular,0,0,0,0,1,0.002842845,0.013560784,0.00027360895,0.8473171,-0.004686615,incomplete,0.004077739082276821,0.005152654368430376,0.0001332574029220268,0.8751476407051086,-0.0010842186165973544,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,F. Asagidigbi,1,15,38,95.9,9.6,90.0,76.3,45.8,1.71,right_foot,regular,0,0,0,0,1,0.5575979,0.20466492,0.0028777898,0.36886796,0.016856432,incomplete,0.5776956677436829,0.3042401969432831,0.0009936339920386672,0.13720068335533142,0.014909286051988602,incomplete,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,G. Mina,1,25,25,79.4,95.4,95.4,53.9,32.8,5.25,left_foot,regular,0,0,0,0,0,0.205141,0.24706748,0.12493947,0.32540515,0.0607581,incomplete,0.28833910822868347,0.469936341047287,0.3306160867214203,0.28903570771217346,0.12937934696674347,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,A. Medina,1,31,30,80.1,3.8,100.0,45.8,35.7,0.93,right_foot,regular,0,0,0,0,0,0.0024666474,0.0055816667,0.0014754961,0.018399827,-0.010726295,incomplete,0.0025837167631834745,0.01002250425517559,0.015532982535660267,0.02069937251508236,-0.02150050364434719,incomplete,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,A. Medina,1,48,39,86.5,7.6,98.0,93.4,59.6,1.37,right_foot,regular,0,1,0,0,0,0.91378665,0.0048096497,0.0026067644,0.013365922,-0.0019518146,complete_no_shot,0.8165571093559265,0.00880790688097477,0.003265016945078969,0.023040251806378365,0.003333904081955552,complete_no_shot,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,F. Asagidigbi,2,45,25,89.3,80.3,89.3,77.5,1.9,4.71,left_foot,regular,0,0,0,0,0,0.006477987,0.007687917,0.00048837333,0.7919959,-0.007913313,incomplete,0.005125389434397221,0.008387144654989243,0.0005933698848821223,0.9123321175575256,-0.0037180171348154545,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,A. Medina,2,45,57,93.7,8.5,100.0,38.2,21.5,1.22,right_foot,regular,0,0,0,0,0,0.025905095,0.02384767,0.0019538158,0.033922072,0.01905304,incomplete,0.02984626777470112,0.02798110991716385,0.0009380811243318021,0.03563019260764122,0.01319698616862297,incomplete,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,CD Cuenca,Manta FC,S. Morocho,2,49,56,80.5,15.4,85.6,37.0,15.6,1.22,right_foot,regular,0,1,1,0,0,0.6079944,0.6233438,0.0017866377,0.70224047,0.010206366,incomplete,0.19937127828598022,0.04377060383558273,0.002211206592619419,0.7080312371253967,-0.004376766737550497,incomplete,0,,,,,,,,,left
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,F. Asagidigbi,2,50,34,81.7,85.1,96.3,55.2,25.5,5.36,right_foot,regular,0,0,0,0,0,0.30131972,0.3545696,0.28982115,0.25605848,0.04996928,incomplete,0.22317373752593994,0.3115347921848297,0.0225711427628994,0.41348177194595337,0.041305650025606155,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,CD Cuenca,Manta FC,S. Morocho,2,55,42,91.0,92.4,91.4,43.3,33.4,4.72,left_foot,regular,0,1,0,0,0,0.62397194,0.5794916,0.03679191,0.37187138,0.08583818,incomplete,0.5131632089614868,0.3883650004863739,0.00645472900941968,0.44329696893692017,0.05922992527484894,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,G. Mina,2,56,17,92.7,90.8,93.1,86.6,2.9,4.86,left_foot,regular,0,0,0,0,1,0.0031437087,0.0047571454,0.0002038005,0.89636016,-0.0024710256,incomplete,0.003678292268887162,0.002487511606886983,8.267869270639494e-05,0.8731945753097534,-0.00839873868972063,incomplete,0,,,,,,,,,right
2026-04-19_Manta FC - CD Cuenca,Manta FC,CD Cuenca,A. Medina,2,66,12,87.2,21.2,100.0,51.5,25.0,0.97,right_foot,regular,0,0,0,0,0,0.0045575583,0.01985784,0.011992555,0.012715667,-0.0069761984,incomplete,0.0018265836406499147,0.016016125679016113,0.005447615869343281,0.02378762513399124,-0.03093026950955391,incomplete,0,,,,,,,,,left
